id. ID de la réponse;submitdate. Date de soumission;lastpage. Dernière page;startlanguage. Langue de départ;seed. Tête de série;startdate. Date de lancement;datestamp. Date de la dernière action;ID1. Indiquez votre statut;ID1[other]. Indiquez votre statut [Autre];ID2. Site principal de travail;ID2[other]. Site principal de travail [Autre];QInfo1. Créer un support de sensibilisation à la pollution numérique spécifique à la recherche (séminaire + document pdf des bonnes conduites numériques);"QInfo2. Création d'un tutoriel pour convertir un ""vieux"" PC avec disque mécanique en PC ""bureautique"" avec juste l'achat d'un SSD";QInfComments. Commentaires (partie Informatique / Numérique);QMis1. Éviter les trajets d'avion lorsqu'une alternative bas carbone (train, bus...) en moins de ... heures existe (réponse en nombre d'heures)  Mettre 0 pour n'éviter aucun trajet d'avion;QMis2. Mettre en place une limitation des voyages moyen ou long courrier;QMis2sub1. Si une limitation des voyages moyen ou long courrier est mise en place, la limitation devrait être calculée par ...;QMis2sub1sub1. Si limitation par projet, indiquez le nombre d'aller-retour moyen ou long courrier autorisés par projet;QMis2sub1sub2. Si limitation à l'échelle de l'Unité, indiquez le nombre d'aller-retour moyen ou long courrier autorisés par an (réponse en années);"QMis2sub1sub3. Si limitation par personne, indiquez le nombre d'aller-retour moyen ou long courrier autorisés par an (réponse en années)  Exemple 1: Pour 2 AR par personne et par an, répondre ""2"" (2 AR / 1 an)  Exemple 2: Pour 1 AR par personne tout les 5 ans, répondre ""0.2"" (1 AR / 5 ans)";"QMis2sub1sub4. Si limitation par contrat (pour les contractuels), indiquez le nombre d'aller-retour moyen ou long courrier autorisés par contrat  Exemple 1: Pour 1 AR par doctorat et 1 AR par post-doctorat répondre ""1"" (1 AR / 1 contrat)";"QMis2sub1sub5. Si limitation par durée (pour les permanents), indiquez le nombre d'aller-retour moyen ou long courrier autorisés par an  Exemple 1: Pour 2 AR par personne et par an, répondre ""2"" (2 AR / 1 an)  Exemple 2: Pour 1 AR par personne tout les 5 ans, répondre ""0.2"" (1 AR / 5 ans)";QMis3. Création d'un fichier partagé pour recenser les conférences par thématique et optimiser les délégations.  L'objectif est de minimiser le nombre de personnes qui se déplacent, en assignant plusieurs présentations de la même équipe à une seule personne (lorsque possible).;QMisComments. Commentaires (partie Missions);QRep1. Lors de repas organisés par le laboratoire (séminaires, AG, conférences...):  Réduire les produits issus des animaux;QRep2[SQ001]. Lors de repas organisés par le laboratoire (séminaires, AG, conférences...):  Diminuer boissons/aliments à fort impact environnemental  [Café];QRep2[SQ002]. Lors de repas organisés par le laboratoire (séminaires, AG, conférences...):  Diminuer boissons/aliments à fort impact environnemental  [Thé];QRep2[SQ003]. Lors de repas organisés par le laboratoire (séminaires, AG, conférences...):  Diminuer boissons/aliments à fort impact environnemental  [Alcool];QRep2[SQ004]. Lors de repas organisés par le laboratoire (séminaires, AG, conférences...):  Diminuer boissons/aliments à fort impact environnemental  [Chocolat];QRep3. Lors de repas organisés par le laboratoire (séminaires, AG, conférences...):  Favoriser les produits issus de l'agriculture biologique;QRep4. Lors de repas organisés par le laboratoire (séminaires, AG, conférences...):  Favoriser des produits locaux;QRep5. Lors de repas organisés par le laboratoire (séminaires, AG, conférences...):  Pratiquer le zero déchet (minimisation des déchets);QRepComments. Commentaires (partie Repas);QLab1. Créer un compost pour les épluchures de fruits et légumes des repas du midi;QLab2. Changer de cafetière pour une alternative plus écologique (moins de déchets type coffeeB ou à grains);QLab3. Créer un jardin partagé à l'initiative du personnel;QLab4. Végétaliser davantage le patio;QLab5. Utiliser des produits ménagers biodégradables en favorisant le vrac (liquide vaisselle, produit d'entretient);QLab6. Politique de tri et de réduction des déchets;QLab7. Réaliser chaque année un séminaire 'écologique' où sera présenté le bilan des émissions de gaz à effet de serre du labo ainsi que les actions concrètes réalisées pour la transition écologique;QLabComments. Commentaires (partie Vie du labo);QRec1. Financer chaque année le déplacement de certains acteurs du laboratoire à des journées de sensibilisation ou de formation aux enjeux climatiques / énergétiques / environnementaux comme: la journée labo1point5, l'univershifté...;"QRec2. Favoriser la réutilisation des données expérimentales :   	En mettant en place une bibliothèque de données ouvertes au sein d'EuroMov 	En proposant un séminaire et un guide pratique permettant de partager ses données en open data et de créer un data paper   Un Data paper est un article scientifique évalué par les pairs et citable. Il décrit un jeu de données, la méthode ayant permis de l'obtenir et le potentiel de réutilisation de ce jeu.";"QRec3. Rendre obligatoire la formation ""Impact environnemental de la recherche"" proposée par l'UM aux doctorants primo-entrant, au même titre que les formations ""éthique et intégrité de la recherche""";"QRec4. Favoriser les recherches low-tech en proposant un séminaire et un guide pratique sur ce sujet  La low-tech, en opposition à la high-tech, désigne une catégorie de technique durable, simple, appropriable et résiliente. Lorsqu'il s'agit de biens, ces technologies cherchent à être simples, bien pensées, bien dimensionnées et réparables. Les low-tech sont conçues afin de diminuer l'impact environnemental de la fabrication, de faciliter la réparabilité et d'allonger la durée de vie de ces biens. Est souvent associée la notion de transparence afin de favoriser la démarche ""Do it yourself"".";QRec5. Faciliter le développement de codes informatiques en développant un pipeline de validation puis d'archivage des codes utilisés pour alimenter une bibliothèque software EuroMov réutilisable (type github/gitlab partagé)  L'optimisation de chaque étape de recherche permet de libérer du temps et des ressources, et ainsi de réduire l'empreinte environnementale de chaque projet de recherche.;QRec6. Mettre en place un comité d'éthique environnementale visant à analyser le ratio bénéfice/coût environnemental de chaque nouveau projet de recherche de l'unité;QRec7. Demander une justification des temps de calculs informatique (lorsque accès serveur nécessaire) afin de minimiser les calculs gourmands en énergie;QRec8. Demander une justification des technologies et fréquences d'échantillonnage utilisées sur les nouveaux projets, afin de minimiser les technologies à fort impact carbone et minimiser le volume et la complexité informatique liés au stockage et à l'analyse de données;QRecComments. Commentaires (partie Recherche scientifique);"QAch1. Lors d'un besoin matériel (numérique ou non), appliquer la procédure d'achat suivante:   	Réutilisation d'un matériel similaire déjà existant, 	Si impossible dans un délai raisonnable, réparation d'un matériel similaire déjà existant mais non fonctionnel, 	Si impossible dans un délai raisonnable, achat de matériel d'occasion, 	Si impossible dans un délai raisonnable, achat de matériel reconditionné, 	Si impossible dans un délai raisonnable, achat de matériel fabriqué à partir de matières premières recyclées, 	Si impossible dans un délai raisonnable, achat de matériel neuf.";QBat1. Régulation du thermostat en hiver: régler le thermostat central au maximum à ...;QBat2. Régulation du thermostat en été: régler le thermostat central au minimum à ...;QBat3. Favoriser un meilleur entretient du bâtiment afin qu'il soit utilisé à son optimum énergétique;QBat4. Réduire le thermostat la nuit (entre 22h et 6h) et le weekend à 16°C en hiver;QBat5. Pour le site d'Alès, si besoin (selon bilan énergétique), étudier la question de l'isolation du bâtiment;QBat6. Pour le site d'Alès, si besoin (selon bilan énergétique), étudier la question de changer de système de chauffage pour un système plus écologique;QBatComments. Commentaires (partie Bâtiment / Achats);QDep1. Télétravail encouragé ... jours par semaine (réponse en nombre de jours);"QDep2. Dans l'optique de voir l'évolution de nos modes de transports et permettre la mise en place d'objectifs quantifiables: Comptabliser les forfaits ""mobilité durable"" des personnels";QDep3. Dans l'optique de favoriser les déplacements à vélo: acheter un pied d'atelier pour la réparation des vélos sur nos sites de travail;QDep4. Dans l'optique de favoriser les déplacements bas carbone: rendre le parking payant et redistribuer l'argent sur des initiatives favorisant la mobilité douce  *Si cette mesure est acceptée dans les scénarios de l'étape 3, une discussion sera mise en place pour fixer la méthode (possibilité, prix, redirection de l'argent...);QDep5. Installer une borne de recharge pour véhicules électriques  *Si cette mesure est acceptée dans les scénarios de l'étape 3, une discussion sera mise en place pour fixer la méthode (possibilité, prix, provenance des fonds...);QDep6. Passer le parc automobile en électrique (côté Alès);"QDep7. Mettre des vélos à disposition pour les trajets courts  Par exemple sur le site de Montpellier, pour les salariés venant en voiture et devant faire le trajet EuroMov -&gt; CHU pour une réunion au cours de la journée.";QDep8. Mettre en place un outil de gestion et d'organisation collective des covoiturages entre IMT Ales et Université de Montpellier (plusieurs laboratoires concernés);QDepComments. Commentaires (partie Déplacements);QComments1. Commentaires généraux concernant cette enquête;QComments2. Commentaires généraux sur la démarche de réduction d'empreinte carbone du laboratoire EuroMov DHM;QComments3. Tout autre commentaire
55;2023-03-23 14:50:16;9;fr;1495498640;2023-03-23 14:20:36;2023-03-23 14:50:16;Personnels d'appui à la recherche (ingénieurs, administration/finance, logistique);;Bâtiment EuroMov à Montpellier;;Oui;Oui;;15;Oui;Durée et par personne;;;21;;;Oui;;Ajouter une option végétarienne;Oui, si nécessaire;Oui, si nécessaire;Oui;Oui, si nécessaire;Oui;Oui;Oui;;Oui;Oui, maintenant;Oui;Oui;Oui;Oui;Oui;Ce serait une bonne idée de mettre à disposition des vélos que l'on pourrait utiliser pour ce déplacer sur le campus Triolet;Oui;Ne se prononce pas;Oui;Oui;Ne se prononce pas;Ne se prononce pas;Oui;Oui;;Oui;19°C (ne rien changer);26°C (ne rien changer);Oui;Oui;Ne se prononce pas;Ne se prononce pas;;1;Oui;Oui, sur les sites de Montpellier et d'Alès;Non;Oui, sur les sites d'Alès et de Montpellier;Ne se prononce pas;Oui;Oui;;;;
56;2023-03-23 17:31:33;9;fr;1373130346;2023-03-23 17:18:54;2023-03-23 17:31:33;Enseignants-chercheurs (permanents, chercheurs associés, chercheurs contractuels);;Site IMT Alès;;Oui;Oui, si nécessaire;;3;Non;;;;;;;Non;;Ajouter une option végétarienne;Non;Non;Non;Non;Oui;Oui;Oui;;Oui;Oui, lors du renouvellement de la machine;Oui, si nécessaire;Oui;Oui;Oui;Non;;Non;Non;Non;Non;Non;Non;Non;Non;;Oui, si nécessaire;19°C (ne rien changer);26°C (ne rien changer);Oui;Ne se prononce pas;Oui, si nécessaire;Oui, si nécessaire;;3;Non;Non;Non;Oui, sur les sites d'Alès et de Montpellier;Oui, lors du renouvellement des véhicules;Oui;Oui, si nécessaire;;;;
57;2023-03-23 18:15:06;9;fr;460649584;2023-03-23 18:04:33;2023-03-23 18:15:06;Personnels d'appui à la recherche (ingénieurs, administration/finance, logistique);;Bâtiment EuroMov à Montpellier;;Oui;Oui;;4;Oui, si nécessaire;Durée et par personne;;;2;;;Oui;;Ajouter une option végétarienne;Non;Non;Oui, si nécessaire;Oui, si nécessaire;Oui;Oui;Oui;;Non;Oui, lors du renouvellement de la machine;Ne se prononce pas;Non;Oui;Oui;Oui;;Oui;Oui;Oui, si nécessaire;Non;Oui;Non;Non;Non;;Oui, si nécessaire;19°C (ne rien changer);26°C (ne rien changer);Oui;Non;Ne se prononce pas;Ne se prononce pas;;2;Non;Oui, sur les sites de Montpellier et d'Alès;Non;Oui, sur les sites d'Alès et de Montpellier;Ne se prononce pas;Oui;Oui;;;;
58;2023-03-24 09:36:48;9;fr;1873222986;2023-03-24 09:22:51;2023-03-24 09:36:48;Enseignants-chercheurs (permanents, chercheurs associés, chercheurs contractuels);;Bâtiment EuroMov à Montpellier;;Oui;Oui, si nécessaire;;5;Oui;A l'échelle de l'Unité;;10;;;;Non;;Pesco-végétarien: pas de viande (+ option végétarienne);Oui;Oui;Oui;Oui;Oui, si nécessaire;Oui;Oui;;Oui;Oui, lors du renouvellement de la machine;Oui;Non;Oui;Oui;Oui;;Oui;Oui;Oui;Oui;Ne se prononce pas;Oui, si nécessaire;Oui, si nécessaire;Oui;;Ne se prononce pas;18°C;28°C;Oui;Oui;Ne se prononce pas;Ne se prononce pas;;1;Ne se prononce pas;Oui, sur les sites de Montpellier et d'Alès;Non;Ne se prononce pas;Ne se prononce pas;Oui;Oui;;"La plupart des items sur lesquels je ne me prononce pas concernent des aspects du fonctionnement de l'unité qui ne sont actuellement pas sous notre contrôle mais dépendent des textes règlementaires régissant les activités de l'université et/ou de la politique de l'UM en la matière; il ne me semble donc pas opportun de consacrer de l'énergie dessus à l'heure actuelle.";Elle me semble essentielle pour l'avenir, de même que la réflexion sur la pérennité du CCV.;MERCI !!!! BRAVO !!!
59;2023-03-24 10:04:38;9;fr;872744722;2023-03-24 09:58:40;2023-03-24 10:04:38;Doctorants / ATER / PAST;;Bâtiment EuroMov à Montpellier;;Oui;Oui;;9;Oui, si nécessaire;Contrat pour les contractuels (doctorants, post-doc), durée pour les permanents;;;;2;1;Oui;;Pas de viande rouge (+ option végétarienne);Non;Non;Oui;Oui;Oui;Oui;Oui;;Oui;Oui, lors du renouvellement de la machine;Oui;Oui;Oui;Oui;Oui;;Oui;Oui;Oui;Oui;Oui;Oui, si nécessaire;Ne se prononce pas;Ne se prononce pas;;Oui, si nécessaire;19°C (ne rien changer);27°C;Oui, si nécessaire;Oui, si nécessaire;Oui, si nécessaire;Oui, si nécessaire;;1;Oui;Oui, sur les sites de Montpellier et d'Alès;Ne se prononce pas;Oui, sur les sites d'Alès et de Montpellier;Ne se prononce pas;Oui;Oui, si nécessaire;;;;
60;;;fr;1813449130;2023-03-24 10:38:31;2023-03-24 10:38:31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;2023-03-24 11:06:03;9;fr;772682302;2023-03-24 10:42:23;2023-03-24 11:06:03;Doctorants / ATER / PAST;;Bâtiment EuroMov à Montpellier;;Oui;Oui;;3;Oui, si nécessaire;Durée et par personne;;;2,5;;;Oui, si nécessaire;;Pas de viande rouge (+ option végétarienne);Oui, si nécessaire;Oui, si nécessaire;Oui, si nécessaire;Oui, si nécessaire;Oui;Oui;Oui;;Oui;Oui, lors du renouvellement de la machine;Oui, si nécessaire;Oui;Oui;Oui;Oui;;Oui;Oui;Oui, si nécessaire;Oui;Oui;Ne se prononce pas;Non;Oui, si nécessaire;;Ne se prononce pas;Ne se prononce pas;Ne se prononce pas;Oui;Oui;Oui;Oui, si nécessaire;;3;Oui;Oui, sur les sites de Montpellier et d'Alès;Non;Oui, sur les sites d'Alès et de Montpellier;Ne se prononce pas;Oui, si nécessaire;Oui;;;;
62;2023-03-24 10:58:56;9;fr;1096969861;2023-03-24 10:42:49;2023-03-24 10:58:56;Enseignants-chercheurs (permanents, chercheurs associés, chercheurs contractuels);;Site IMT Alès;;Oui, si nécessaire;Non;;4;Oui, si nécessaire;Durée et par personne;;;5;;;Non;;Ajouter une option végétarienne;Non;Non;Oui;Non;Oui, si nécessaire;Oui;Oui, si nécessaire;;Non;Oui, maintenant;Non;Oui;Oui;Oui;Non;;Oui, si nécessaire;Oui, si nécessaire;Non;Oui, si nécessaire;Non;Non;Non;Non;;Oui, si nécessaire;19°C (ne rien changer);26°C (ne rien changer);Oui, si nécessaire;Oui, si nécessaire;Oui, si nécessaire;Oui, si nécessaire;;3;Oui, si nécessaire;Oui, sur les sites de Montpellier et d'Alès;Non;Oui, sur les sites d'Alès et de Montpellier;Oui, maintenant;Non;Non;;;;
63;2023-03-24 11:09:53;9;fr;395776503;2023-03-24 10:52:41;2023-03-24 11:09:53;Enseignants-chercheurs (permanents, chercheurs associés, chercheurs contractuels);;Bâtiment EuroMov à Montpellier;;Oui;Oui;Vrai également pour les écrans ou autres matériels informatiques fonctionnels;5;Oui, si nécessaire;Projet;8;;;;;Oui;;Ajouter une option végétarienne;Non;Non;Oui;Oui, si nécessaire;Oui;Oui;Oui;"Tout ce qui concerne les repas doit être abordé au niveau des institutions qui passent par les marchés. Les prestataires retenus ont leurs propres politiques sur les points rapportés ci-dessous.
Quelques dérogations possibles lors de repas organisés par le laboratoire.";Oui;Oui, lors du renouvellement de la machine;Ne se prononce pas;Oui;Oui;Oui;Oui;La Vie du Labo côté gestion des déchets notamment dépend en grande partie des institutions et composantes (CERIS et UFR) qui doivent tout repenser avec les collectivités locales (ramassage et tri des déchêts).;Oui;Oui;Oui;Oui;Oui;Oui, si nécessaire;Oui, si nécessaire;Oui;Le ratio bénéfice/coût environnemental de chaque nouveau projet de recherche de l'unité doit être intégré dans une rubrique obligatoire des CER, IRB ou CPP actuels.;Oui;18°C;28°C;Oui, si nécessaire;Oui;Oui, si nécessaire;Oui, si nécessaire;;2;Oui, si nécessaire;Oui, sur les sites de Montpellier et d'Alès;Non;Oui, sur les sites d'Alès et de Montpellier;Oui, lors du renouvellement des véhicules;Oui;Oui;;;;
64;2023-03-24 11:09:18;9;fr;2071985643;2023-03-24 11:01:48;2023-03-24 11:09:18;Enseignants-chercheurs (permanents, chercheurs associés, chercheurs contractuels);;Site IMT Alès;;Oui;Oui;;3;Oui, si nécessaire;Durée et par personne;;;1;;;Oui;;Ne rien changer;Oui, si nécessaire;Oui, si nécessaire;Oui;Oui;Oui;Oui;Oui;;Oui;Oui, lors du renouvellement de la machine;Oui, si nécessaire;Oui;Oui;Oui;Oui;;Oui, si nécessaire;Oui;Oui;Oui, si nécessaire;Oui;Oui, si nécessaire;Oui, si nécessaire;Oui;;Oui;18°C;27°C;Oui;Oui;Oui;Oui;;1;Oui;Oui, sur les sites de Montpellier et d'Alès;Non;Oui, sur les sites d'Alès et de Montpellier;Oui, lors du renouvellement des véhicules;Oui;Oui;;;;
65;2023-03-24 12:21:07;9;fr;754661213;2023-03-24 11:53:03;2023-03-24 12:21:07;Enseignants-chercheurs (permanents, chercheurs associés, chercheurs contractuels);;Site IMT Alès;;Ne se prononce pas;Oui;;6;Ne se prononce pas;;;;;;;Ne se prononce pas;;Végétarien: pas de viande, pas de poisson, pas de fruits de mer;Ne se prononce pas;Ne se prononce pas;Oui;Oui, si nécessaire;Oui;Oui;Oui;;Oui;Oui, lors du renouvellement de la machine;Ne se prononce pas;Ne se prononce pas;Ne se prononce pas;Oui;Oui, si nécessaire;;Ne se prononce pas;Ne se prononce pas;Oui;Ne se prononce pas;Ne se prononce pas;Oui, si nécessaire;Oui;Oui;;Oui;18°C;27°C;Oui, si nécessaire;Oui;Ne se prononce pas;Ne se prononce pas;;2;Ne se prononce pas;Oui, sur les sites de Montpellier et d'Alès;Ne se prononce pas;Ne se prononce pas;Ne se prononce pas;Ne se prononce pas;Oui;;;;
66;2023-03-24 14:34:08;9;fr;300387882;2023-03-24 14:21:37;2023-03-24 14:34:08;Enseignants-chercheurs (permanents, chercheurs associés, chercheurs contractuels);;Site IMT Alès;;Oui;Non;;8;Oui;Durée et par personne;;;55;;;Non;;Pesco-végétarien: pas de viande (+ option végétarienne);Ne se prononce pas;Ne se prononce pas;Ne se prononce pas;Ne se prononce pas;Oui;Oui;Oui;;Oui;Oui, maintenant;Oui;Oui;Oui;Oui;Oui;;Oui;Oui;Oui;Oui;Oui;Oui;Oui, si nécessaire;Oui, si nécessaire;;Oui;16°C;26°C (ne rien changer);Oui;Oui;Oui;Oui;;3;Oui;Oui, sur les sites de Montpellier et d'Alès;Oui;Oui, sur les sites d'Alès et de Montpellier;Oui, lors du renouvellement des véhicules;Oui;Oui;;;;
67;2023-03-24 15:25:13;9;fr;1804425463;2023-03-24 14:30:17;2023-03-24 15:25:13;Doctorants / ATER / PAST;;Bâtiment EuroMov à Montpellier;;Oui;Oui;;8;Oui;Durée et par personne;;;0,5;;;Oui;;Pas de viande rouge (+ option végétarienne);Non;Non;Oui, si nécessaire;Oui;Oui;Oui;Oui;;Oui;Oui, lors du renouvellement de la machine;Oui;Oui;Oui;Oui;Oui;;Oui;Oui;Oui;Oui;Oui;Oui, si nécessaire;Oui, si nécessaire;Oui;;Oui;18°C;28°C;Oui;Oui;Ne se prononce pas;Ne se prononce pas;;2;Oui;Oui, sur les sites de Montpellier et d'Alès;Oui, si nécessaire;Ne se prononce pas;Ne se prononce pas;Oui;Oui;;;;
68;2023-03-24 14:46:17;9;fr;2008906024;2023-03-24 14:36:06;2023-03-24 14:46:17;Doctorants / ATER / PAST;;Site médical associé (CHU, clinique);;Oui;Oui;;6;Oui, si nécessaire;Projet;2;;;;;Oui;;Pas de viande rouge (+ option végétarienne);Non;Non;Oui;Oui, si nécessaire;Non;Oui;Oui;;Oui;Oui, lors du renouvellement de la machine;Oui, si nécessaire;Oui;Ne se prononce pas;Oui;Oui;;Oui;Oui;Oui;Oui;Oui;Oui, si nécessaire;Oui, si nécessaire;Oui, si nécessaire;;Oui, si nécessaire;18°C;26°C (ne rien changer);Oui, si nécessaire;Oui;Oui, si nécessaire;Ne se prononce pas;;1;Oui;Oui, sur les sites de Montpellier et d'Alès;Ne se prononce pas;Oui, sur les sites d'Alès et de Montpellier;Oui, lors du renouvellement des véhicules;Oui;Oui;;;;
69;;2;fr;1956816765;2023-03-24 14:45:07;2023-03-24 14:47:55;Doctorants / ATER / PAST;;Autre;BU Richter;Oui;Oui;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;;;fr;852357447;2023-03-24 14:48:11;2023-03-24 14:48:11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
